id,title,year,vote_count,vote_average,popularity,genres,w_ratings
11683,Land of the Dead,2005,395.0,6.0,9.478117,['Horror'],5.782312536909985
9722,Bewitched,2005,463.0,4.8,9.276085,"['Comedy', 'Fantasy', 'Romance']",4.91425916209477
74,War of the Worlds,2005,2397.0,6.2,19.929377,"['Adventure', 'Thriller', 'Science Fiction']",6.140236002340651
1667,March of the Penguins,2005,371.0,6.9,9.435123,"['Documentary', 'Family']",6.40128711484942
9009,Dark Water,2005,275.0,5.3,6.53565,"['Drama', 'Horror', 'Thriller']",5.2797320873219356
9738,Fantastic Four,2005,3040.0,5.5,19.382082,"['Action', 'Adventure', 'Fantasy', 'Science Fiction']",5.487244830620325
9522,Wedding Crashers,2005,1406.0,6.4,11.100597,"['Comedy', 'Romance']",6.281981773936808
1635,The Island,2005,1813.0,6.5,11.443647,"['Action', 'Thriller', 'Science Fiction', 'Adventure']",6.398217667503823
1696,The Devil's Rejects,2005,329.0,6.6,12.221507,"['Drama', 'Horror', 'Crime']",6.156612388517468
11459,Sky High,2005,568.0,5.8,8.061423,"['Adventure', 'Comedy', 'Family']",5.677999255473958
10048,Stealth,2005,341.0,4.9,13.89018,['Action'],5.010146622724634
16320,Serenity,2005,1287.0,7.4,11.919995,"['Science Fiction', 'Action', 'Adventure', 'Thriller']",7.1617024588701055
308,Broken Flowers,2005,359.0,6.8,6.589304,"['Comedy', 'Drama', 'Mystery', 'Romance']",6.320584697466361
6519,The Dukes of Hazzard,2005,321.0,5.1,9.039467,"['Action', 'Adventure', 'Comedy']",5.148198457349359
11453,Deuce Bigalow: European Gigolo,2005,232.0,4.6,5.341117,['Comedy'],4.863223107104698
9913,The Skeleton Key,2005,588.0,6.4,10.947957,"['Drama', 'Horror', 'Mystery', 'Thriller']",6.152919061477329
8292,Four Brothers,2005,617.0,6.7,6.84109,"['Action', 'Crime']",6.40036481079156
501,Grizzly Man,2005,213.0,7.3,8.535339,['Documentary'],6.418454310951855
6957,The 40 Year Old Virgin,2005,2020.0,6.2,11.519662,"['Comedy', 'Romance']",6.129900668800477
11460,Red Eye,2005,471.0,6.2,6.336927,"['Horror', 'Thriller']",5.957818475412111
19404,Dilwale Dulhania Le Jayenge,1995,661.0,9.1,34.457024,"['Comedy', 'Drama', 'Romance']",8.348700923246092
445,Caché,2005,228.0,7.0,5.69586,"['Mystery', 'Drama', 'Thriller']",6.276246025734644
9564,Asterix & Obelix Take on Caesar,1999,409.0,5.9,8.150265,"['Family', 'Adventure', 'Comedy', 'Fantasy']",5.715788151116067
14175,Valiant,2005,239.0,5.2,11.836827,"['Animation', 'Family', 'Adventure']",5.218003654097849
4442,The Brothers Grimm,2005,847.0,5.6,15.66148,"['Adventure', 'Fantasy', 'Action', 'Comedy', 'Thriller']",5.543578409121194
9042,The Cave,2005,204.0,5.2,8.077253,"['Action', 'Adventure', 'Horror', 'Thriller']",5.219734774684181
1985,The Constant Gardener,2005,428.0,6.9,11.556484,"['Drama', 'Mystery', 'Thriller']",6.449631731267078
9335,Transporter 2,2005,1076.0,6.2,11.359659,"['Action', 'Thriller', 'Crime']",6.076362021023496
9007,Just Like Heaven,2005,595.0,6.5,8.351773,"['Comedy', 'Fantasy', 'Romance']",6.2340178251457505
9777,Proof,2005,182.0,6.2,7.983902,"['Drama', 'Mystery']",5.753168005804216
1830,Lord of War,2005,1356.0,7.0,8.745216,"['Crime', 'Drama', 'Thriller']",6.814764813974302
340,Everything is Illuminated,2005,251.0,7.4,7.738924,"['Comedy', 'Drama']",6.561030311399129
11636,New Police Story,2004,176.0,7.0,14.177645,"['Action', 'Thriller', 'Crime', 'Drama']",6.164236482098339
8814,Doom,2005,619.0,5.0,11.953553,"['Adventure', 'Action', 'Horror']",5.0502996893261125
9923,Domino,2005,450.0,6.0,6.394143,"['Action', 'Crime']",5.801940095057446
7553,Waiting...,2005,241.0,6.2,5.054419,['Comedy'],5.818911366546239
8202,Æon Flux,2005,717.0,5.4,12.201912,"['Action', 'Science Fiction']",5.371702916744631
1947,An Unfinished Life,2005,165.0,6.7,7.761954,['Drama'],5.983641409184744
8643,The Exorcism of Emily Rose,2005,675.0,6.3,10.966015,"['Crime', 'Drama', 'Horror', 'Thriller']",6.097824500580888
9315,Flightplan,2005,796.0,6.1,12.419851,"['Thriller', 'Drama', 'Mystery']",5.956886462327449
3933,Corpse Bride,2005,1957.0,7.2,12.920032,"['Romance', 'Fantasy', 'Animation', 'Music']",7.052235927248485
8923,Green Street Hooligans,2005,652.0,7.1,7.772618,"['Crime', 'Drama']",6.734462386681086
59,A History of Violence,2005,850.0,6.9,11.119707,"['Drama', 'Thriller', 'Crime']",6.6378054039455865
257,Oliver Twist,2005,283.0,6.7,12.369935,"['Crime', 'Drama', 'Family']",6.174454758431246
398,Capote,2005,394.0,6.9,6.01272,"['Crime', 'Drama']",6.421991801417043
647,Final Fantasy VII: Advent Children,2005,290.0,6.7,15.260291,"['Action', 'Adventure', 'Animation', 'Fantasy']",6.182629906633427
11968,Into the Blue,2005,466.0,5.8,10.022102,"['Action', 'Thriller', 'Adventure', 'Crime']",5.658120539912208
533,The Curse of the Were-Rabbit,2005,660.0,6.8,11.766244,"['Adventure', 'Animation', 'Comedy', 'Family']",6.4965651926646855
5236,Kiss Kiss Bang Bang,2005,900.0,7.2,11.76054,"['Action', 'Comedy', 'Crime', 'Mystery']",6.90489005470287
11344,A Bittersweet Life,2005,170.0,7.5,10.237072,"['Action', 'Drama', 'Crime']",6.406616539348612
9763,Goal!: The Dream Begins,2005,244.0,6.6,9.783762,['Drama'],6.063325391052083
11931,In Her Shoes,2005,446.0,6.0,8.63229,"['Comedy', 'Drama', 'Romance']",5.800632768952214
10707,The Squid and the Whale,2005,229.0,6.9,10.952762,"['Comedy', 'Drama']",6.219237681195481
142,Brokeback Mountain,2005,1531.0,7.5,11.787044,"['Drama', 'Romance']",7.286625344757565
9621,Elizabethtown,2005,335.0,6.1,11.82081,"['Comedy', 'Drama', 'Romance']",5.823602945424327
3291,"Good Night, and Good Luck.",2005,274.0,6.8,7.523098,"['Drama', 'History']",6.226689995357239
16608,The Proposition,2005,221.0,7.1,9.387212,"['Action', 'Adventure', 'Crime', 'Drama', 'Thriller', 'Western']",6.320953957965989
791,The Fog,2005,191.0,3.8,9.929809,"['Horror', 'Thriller']",4.458642330441714
8066,Stay,2005,346.0,6.5,6.572049,"['Mystery', 'Thriller', 'Drama']",6.1031293636068025
1656,The Legend of Zorro,2005,909.0,5.9,8.940007,"['Action', 'Adventure']",5.8019489784705724
6963,The Weather Man,2005,292.0,6.0,8.345866,"['Comedy', 'Drama']",5.732706765453632
215,Saw II,2005,1288.0,6.3,15.399863,['Horror'],6.183413990321161
2313,Prime,2005,268.0,5.7,6.916209,"['Comedy', 'Drama', 'Romance']",5.529867892488415
8274,American Pie Presents: Band Camp,2005,553.0,5.3,8.67163,['Comedy'],5.287634583429231
10851,Revolver,2005,415.0,6.3,5.654983,"['Drama', 'Thriller', 'Crime', 'Mystery']",6.006406013887029
25,Jarhead,2005,776.0,6.6,9.997032,"['Drama', 'War']",6.368358395283164
9982,Chicken Little,2005,974.0,5.6,18.584609,"['Animation', 'Family', 'Comedy']",5.5498972292637045
11661,Joyeux Noël,2005,216.0,7.2,7.846226,"['Romance', 'Drama', 'History', 'War', 'Music']",6.368041111662345
10060,Get Rich or Die Tryin',2005,188.0,6.3,9.820229,['Drama'],5.81489499420989
10033,Just Friends,2005,424.0,5.9,8.208492,"['Comedy', 'Romance']",5.7205196198374
231,Syriana,2005,455.0,6.3,5.768575,"['Drama', 'Thriller']",6.025501557699255
8999,Derailed,2005,322.0,6.1,10.600475,"['Drama', 'Thriller']",5.816148253080999
4348,Pride & Prejudice,2005,1406.0,7.8,14.439083,"['Drama', 'Romance']",7.538942182621354
9885,Wolf Creek,2005,288.0,6.1,7.483385,"['Horror', 'Thriller']",5.794605933002326
9392,The Descent,2005,1029.0,6.9,8.794041,"['Adventure', 'Horror']",6.677277929339817
674,Harry Potter and the Goblet of Fire,2005,5758.0,7.5,24.903058,"['Adventure', 'Fantasy', 'Family']",7.439030662045461
69,Walk the Line,2005,732.0,7.3,11.476443,"['Drama', 'Music', 'Romance']",6.93137158966933
6795,Zathura: A Space Adventure,2005,808.0,6.1,10.695639,"['Family', 'Fantasy', 'Science Fiction', 'Adventure']",5.958660597091985
13499,"Yours, Mine & Ours",2005,233.0,5.7,10.238422,"['Comedy', 'Family', 'Romance']",5.514716178078987
116,Match Point,2005,1134.0,7.2,9.020372,"['Drama', 'Thriller', 'Crime', 'Romance']",6.95825614991116
411,"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe",2005,2709.0,6.7,18.13542,"['Adventure', 'Family', 'Fantasy']",6.618850978733023
254,King Kong,2005,2403.0,6.6,19.761164,"['Adventure', 'Drama', 'Action']",6.515405172838487
1904,Memoirs of a Geisha,2005,670.0,7.3,7.680762,"['Drama', 'History', 'Romance']",6.903835491548243
9043,The Family Stone,2005,256.0,6.1,7.041967,"['Comedy', 'Drama', 'Romance']",5.771114081694812
8290,Don't Look Now: We're Being Shot At,1966,234.0,7.8,7.727202,"['Comedy', 'War']",6.762394563413812
8053,The Three Burials of Melquiades Estrada,2005,180.0,7.0,9.117934,"['Adventure', 'Crime', 'Drama', 'Mystery', 'Western']",6.174068994073652
612,Munich,2005,706.0,7.0,9.668761,"['Drama', 'Action', 'History', 'Thriller']",6.675731475733305
2800,Rumor Has It...,2005,309.0,5.3,6.158212,['Comedy'],5.28120140295318
9641,Cheaper by the Dozen 2,2005,542.0,5.8,7.101422,['Comedy'],5.673480709380401
7552,Fun with Dick and Jane,2005,639.0,5.9,13.473381,['Comedy'],5.768815341658375
9681,Casanova,2005,219.0,6.2,11.568302,['Comedy'],5.79679012660961
9687,Keeping Mum,2005,165.0,6.5,5.742659,['Comedy'],5.882102947646283
11400,The New World,2005,336.0,6.4,7.694502,"['Drama', 'History', 'Romance']",6.0273860040021
4550,Sympathy for Lady Vengeance,2005,362.0,7.4,7.400261,"['Drama', 'Thriller']",6.7394319118487385
10045,District B13,2004,572.0,6.5,7.594102,"['Action', 'Thriller', 'Science Fiction']",6.225660461728199
1690,Hostel,2005,913.0,5.7,12.093928,['Horror'],5.632137425894727
9900,Grandma's Boy,2006,222.0,6.6,6.741159,['Comedy'],6.032417429280214
9044,Tristan & Isolde,2006,240.0,6.4,15.672195,['Drama'],5.937958644962604
10982,Hoodwinked!,2005,491.0,6.0,6.398984,"['Animation', 'Comedy', 'Family']",5.8144139139555175
834,Underworld: Evolution,2006,1548.0,6.4,12.496805,"['Fantasy', 'Action', 'Science Fiction', 'Thriller']",6.291793593668058
16553,Little Manhattan,2005,181.0,6.9,9.394353,['Comedy'],6.12341190024939
9912,The World's Fastest Indian,2005,168.0,7.3,5.581311,['Drama'],6.297510542637323
1969,Bandidas,2006,319.0,5.8,19.294832,"['Action', 'Comedy', 'Western', 'Crime']",5.614579244227644
11183,French Fried Vacation,1978,191.0,6.6,5.021867,['Comedy'],5.982289054088438
11565,Big Momma's House 2,2006,376.0,5.4,7.622875,"['Comedy', 'Crime']",5.353700481315377
11283,Nanny McPhee,2005,742.0,6.4,9.806554,"['Fantasy', 'Comedy', 'Family']",6.19510361195681
9286,Final Destination 3,2006,1000.0,5.8,11.872997,"['Horror', 'Mystery']",5.7234340155043455
1544,Imagine Me & You,2005,181.0,7.0,6.008971,"['Drama', 'Comedy', 'Romance']",6.17649107913502
12096,The Pink Panther,2006,570.0,5.6,10.520501,"['Action', 'Comedy', 'Crime', 'Mystery', 'Family']",5.522169120527454
9754,Firewall,2006,270.0,5.6,6.500892,['Thriller'],5.467868506941957
10053,When a Stranger Calls,2006,273.0,5.4,5.149058,"['Horror', 'Thriller']",5.34268696994236
9036,Eight Below,2006,553.0,6.7,13.876881,"['Adventure', 'Drama', 'Family']",6.373469085533017
10073,Date Movie,2006,225.0,3.6,5.682129,['Comedy'],4.283593397363745
7304,Running Scared,2006,332.0,7.0,7.435544,"['Action', 'Crime', 'Drama', 'Thriller']",6.429234670701304
9920,Ultraviolet,2006,468.0,4.8,11.096655,"['Science Fiction', 'Action', 'Thriller']",4.913349455390193
10025,Just My Luck,2006,512.0,5.8,6.053567,"['Comedy', 'Drama', 'Family', 'Fantasy', 'Romance']",5.667832526763455
2207,16 Blocks,2006,675.0,6.2,11.887779,"['Action', 'Adventure', 'Crime', 'Thriller']",6.016986177227595
6877,Failure to Launch,2006,407.0,5.5,9.438013,['Comedy'],5.428013153412772
950,Ice Age: The Meltdown,2006,3034.0,6.5,16.646029,"['Animation', 'Family', 'Comedy', 'Adventure']",6.43712694363965
752,V for Vendetta,2006,4562.0,7.7,20.214422,"['Action', 'Thriller', 'Fantasy']",7.616811405757104
9655,She's the Man,2006,691.0,6.4,6.916201,"['Comedy', 'Drama', 'Family', 'Romance']",6.182824274953045
9388,Thank You for Smoking,2005,670.0,7.1,9.369527,"['Comedy', 'Drama']",6.742389708415713
388,Inside Man,2006,1671.0,7.3,13.393548,"['Crime', 'Drama', 'Thriller']",7.120416962307504
14191,Aquamarine,2006,372.0,5.8,11.29062,"['Fantasy', 'Romance', 'Family', 'Comedy']",5.633051612753838
9792,The Hills Have Eyes,2006,726.0,6.1,18.960549,"['Horror', 'Thriller']",5.945579523685149
582,The Lives of Others,2006,977.0,7.9,9.02255,"['Drama', 'Thriller']",7.526370675448586
12763,Take the Lead,2006,171.0,6.6,5.364459,['Music'],5.944965129864174
186,Lucky Number Slevin,2006,1356.0,7.4,11.15092,"['Drama', 'Thriller', 'Crime', 'Mystery']",7.172548455135252
219,Volver,2006,419.0,7.3,6.302926,"['Comedy', 'Drama', 'Romance']",6.732095782357586
3093,Basic Instinct 2,2006,183.0,4.6,15.321902,"['Crime', 'Mystery', 'Thriller']",4.900826408119656
9270,Brick,2005,366.0,6.8,9.00314,"['Drama', 'Mystery']",6.326964749020991
9035,Slither,2006,324.0,6.3,10.375,"['Comedy', 'Horror', 'Science Fiction']",5.9512054917046315
9957,The Benchwarmers,2006,248.0,5.2,10.318021,['Comedy'],5.217606514669219
4257,Scary Movie 4,2006,779.0,5.3,13.096692,['Comedy'],5.290610711379171
2652,Hard Candy,2005,726.0,6.8,9.62025,"['Drama', 'Thriller']",6.519168688470702
17111,Shutter,2004,180.0,6.8,7.933786,"['Fantasy', 'Horror', 'Mystery', 'Thriller']",6.068186641132476
5820,The Sentinel,2006,230.0,5.8,12.915358,"['Action', 'Thriller', 'Crime']",5.572265276884722
9904,The Wild,2006,246.0,5.1,7.904333,"['Family', 'Animation']",5.157102113263649
588,Silent Hill,2006,1093.0,6.3,7.938457,"['Horror', 'Mystery']",6.165270118104582
8982,The Protector,2005,171.0,6.8,9.005167,"['Action', 'Crime', 'Drama', 'Thriller']",6.048288392704054
956,Mission: Impossible III,2006,2062.0,6.5,15.687983,"['Adventure', 'Action', 'Thriller']",6.409623518445113
9530,RV,2006,503.0,5.6,11.511424,['Comedy'],5.514303858197649
9829,United 93,2006,377.0,6.9,10.527141,"['Drama', 'History', 'Crime', 'Thriller', 'Action']",6.406859325856688
7518,Over the Hedge,2006,1116.0,6.3,9.382953,"['Comedy', 'Animation', 'Family']",6.167698634784515
503,Poseidon,2006,594.0,5.5,6.581669,"['Adventure', 'Action', 'Drama', 'Thriller']",5.445866655152575
591,The Da Vinci Code,2006,2773.0,6.5,18.566706,"['Thriller', 'Mystery']",6.43153203477158
36668,X-Men: The Last Stand,2006,3581.0,6.3,0.867943,"['Adventure', 'Action', 'Science Fiction', 'Thriller']",6.254873952949757
9767,The Break-Up,2006,851.0,5.6,6.327193,"['Romance', 'Comedy']",5.543801639945639
920,Cars,2006,3991.0,6.6,18.907948,"['Animation', 'Adventure', 'Comedy', 'Family']",6.547767636228629
806,The Omen,2006,287.0,5.3,5.670679,"['Drama', 'Horror', 'Thriller']",5.280276192360272
9353,Nacho Libre,2006,368.0,5.6,12.042646,"['Comedy', 'Family']",5.492392912850458
2044,The Lake House,2006,689.0,6.5,12.589019,"['Romance', 'Drama', 'Mystery']",6.2634669705359745
9339,Click,2006,2167.0,6.0,9.796552,"['Comedy', 'Drama', 'Fantasy', 'Romance']",5.948080557793315
350,The Devil Wears Prada,2006,3198.0,7.0,13.102384,"['Comedy', 'Drama', 'Romance']",6.916373870751948
58,Pirates of the Caribbean: Dead Man's Chest,2006,5380.0,7.0,29.455314,"['Adventure', 'Fantasy', 'Action']",6.949311093499106
1819,"You, Me and Dupree",2006,421.0,5.4,8.570085,"['Comedy', 'Romance']",5.3572865025560095
2295,Clerks II,2006,407.0,6.9,8.466725,['Comedy'],6.432951425017711
9697,Lady in the Water,2006,415.0,5.3,8.704554,"['Drama', 'Thriller', 'Fantasy', 'Mystery']",5.284666883452246
4474,My Super Ex-Girlfriend,2006,453.0,4.8,12.819565,"['Fantasy', 'Drama', 'Action', 'Comedy', 'Crime', 'Science Fiction']",4.916123096223559
1887,Marie Antoinette,2006,662.0,6.5,8.852557,"['Drama', 'History']",6.255697637451389
1781,An Inconvenient Truth,2006,257.0,6.7,6.684925,['Documentary'],6.141686949604416
10947,High School Musical,2006,1048.0,6.1,10.187478,"['Comedy', 'Drama', 'Family', 'Music', 'TV Movie']",5.986741273166425
7549,Fearless,2006,396.0,7.3,6.187094,"['Drama', 'Action']",6.708603341699715
9615,The Fast and the Furious: Tokyo Drift,2006,1749.0,6.1,2.238808,"['Action', 'Crime', 'Drama', 'Thriller']",6.028330779457853
9513,Garfield: A Tail of Two Kitties,2006,477.0,5.1,7.217377,"['Animation', 'Comedy', 'Family']",5.136394753508699
1452,Superman Returns,2006,1429.0,5.4,13.284712,"['Adventure', 'Fantasy', 'Action', 'Science Fiction']",5.384382289480832
773,Little Miss Sunshine,2006,1728.0,7.5,5.320117,"['Comedy', 'Drama']",7.308889543424281
1164,Babel,2006,1083.0,6.9,12.60853,['Drama'],6.686953707148064
9072,Little Man,2006,269.0,5.3,7.067602,"['Comedy', 'Crime']",5.2794486200117525
9297,Monster House,2006,912.0,6.3,15.402378,"['Animation', 'Comedy', 'Family', 'Fantasy']",6.142521882448733
326,Snakes on a Plane,2006,504.0,5.1,7.418574,"['Action', 'Crime', 'Horror', 'Thriller']",5.1349148463630145
512,Scoop,2006,435.0,6.4,8.16339,"['Comedy', 'Mystery']",6.089383963000071
9718,Talladega Nights: The Ballad of Ricky Bobby,2006,497.0,6.2,6.936688,['Comedy'],5.9674025235693176
1593,Night at the Museum,2006,2949.0,6.4,16.661966,"['Action', 'Adventure', 'Comedy', 'Family', 'Fantasy']",6.3405543448005925
1852,World Trade Center,2006,461.0,5.9,13.332102,"['Drama', 'History', 'Thriller']",5.7312132978825145
1262,Stranger Than Fiction,2006,743.0,7.1,10.798092,"['Comedy', 'Drama', 'Fantasy', 'Romance']",6.771299510503922
82,Miami Vice,2006,494.0,5.7,11.72545,"['Action', 'Adventure', 'Crime', 'Thriller']",5.588659721689666
1402,The Pursuit of Happyness,2006,2607.0,7.7,20.981716,['Drama'],7.558035221534167
9293,John Tucker Must Die,2006,375.0,5.9,7.810301,['Comedy'],5.704081229878582
9906,The Ant Bully,2006,375.0,5.5,7.000272,"['Fantasy', 'Adventure', 'Animation', 'Comedy', 'Family']",5.423707398102882
1948,Crank,2006,1172.0,6.6,12.627593,"['Action', 'Thriller', 'Crime']",6.437224818307088
5289,Chaos,2005,278.0,6.1,9.51795,"['Drama', 'Action', 'Crime']",5.787633465719273
9907,Barnyard,2006,230.0,5.3,6.984949,"['Animation', 'Comedy', 'Family']",5.277393482012927
9762,Step Up,2006,1092.0,6.7,14.21769,"['Music', 'Drama', 'Romance', 'Crime']",6.514044295515209
7859,Half Nelson,2006,243.0,6.5,12.155115,['Drama'],6.0016959255211955
1023,Adam's Apples,2005,190.0,7.4,6.044534,"['Drama', 'Comedy', 'Crime']",6.414809879957262
9788,Accepted,2006,412.0,6.2,7.06088,['Comedy'],5.932838213260563
1491,The Illusionist,2006,1657.0,7.1,11.494009,"['Fantasy', 'Drama', 'Thriller', 'Romance']",6.9366447209603965
1165,The Queen,2006,344.0,6.8,7.904371,['Drama'],6.306316384890956
9988,Beerfest,2006,173.0,5.8,7.481125,['Comedy'],5.5332836576127375
11652,Invincible,2006,230.0,6.7,9.794881,['Drama'],6.103034507653954
11227,Angel-A,2005,172.0,6.8,5.512501,"['Romance', 'Comedy', 'Drama', 'Fantasy']",6.050552584292294
9708,The Wicker Man,2006,355.0,4.0,9.423256,"['Mystery', 'Thriller', 'Horror']",4.38676399608746
5072,Severance,2006,169.0,6.4,9.632547,"['Horror', 'Comedy', 'Thriller']",5.838247592659702
9954,The Covenant,2006,295.0,5.2,12.72212,"['Action', 'Adventure', 'Fantasy', 'Horror', 'Science Fiction', 'Thriller']",5.215787819747345
7512,Idiocracy,2006,681.0,6.3,12.130803,"['Adventure', 'Comedy', 'Science Fiction']",6.099266894155817
1381,The Fountain,2006,852.0,6.8,11.577121,"['Drama', 'Adventure', 'Science Fiction', 'Romance']",6.554133851763875
15097,Fear City: A Family-Style Comedy,1994,193.0,7.7,7.985398,['Comedy'],6.587205263413717
300,The Science of Sleep,2006,253.0,6.8,10.603991,"['Comedy', 'Drama', 'Fantasy']",6.197538639188963
9676,The Black Dahlia,2006,292.0,5.7,6.506572,['Drama'],5.538901455719119
9766,Gridiron Gang,2006,210.0,6.6,5.025475,"['Action', 'Adventure', 'Crime', 'Drama']",6.014009345905517
1579,Apocalypto,2006,1252.0,7.3,7.735233,"['Action', 'Adventure', 'Drama', 'Thriller']",7.067127094890256
9664,Flyboys,2006,274.0,6.3,5.460942,"['Action', 'Adventure', 'Drama', 'History', 'Romance', 'War']",5.911021792592262
12094,Jackass Number Two,2006,306.0,6.4,7.915368,"['Action', 'Comedy', 'Documentary']",6.003397978508673
496,Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan,2006,1617.0,6.5,8.278336,['Comedy'],6.38699125379012
1417,Pan's Labyrinth,2006,3122.0,7.6,26.817754,"['Fantasy', 'Drama', 'War']",7.485186915900377
4643,The Guardian,2006,394.0,6.8,10.031817,"['Action', 'Adventure', 'Drama']",6.350872667843036
7484,Open Season,2006,676.0,6.1,11.744242,"['Adventure', 'Animation', 'Family']",5.936343849264404
1422,The Departed,2006,4455.0,7.9,18.515448,"['Drama', 'Thriller', 'Crime']",7.807948744958839
10781,The Texas Chainsaw Massacre: The Beginning,2006,412.0,5.9,10.516112,['Horror'],5.716754297176648
9978,Stormbreaker,2006,219.0,5.1,8.778999,"['Adventure', 'Action', 'Family']",5.161170073839161
1975,The Grudge 2,2006,288.0,5.3,6.768804,"['Horror', 'Thriller']",5.280320218716612
8975,The Marine,2006,165.0,5.0,6.679168,"['Action', 'Adventure', 'Drama', 'Thriller']",5.120564486107821
10070,Feast,2005,162.0,6.1,7.888988,"['Action', 'Comedy', 'Horror']",5.675103906785844
1440,Little Children,2006,243.0,6.9,7.311148,"['Romance', 'Drama']",6.242886992518715
1523,The Last King of Scotland,2006,568.0,7.4,9.424157,['Drama'],6.926350903825607
9693,Children of Men,2006,2120.0,7.4,14.114606,"['Drama', 'Action', 'Thriller', 'Science Fiction']",7.2487646745548435
1124,The Prestige,2006,4510.0,8.0,16.94556,"['Drama', 'Mystery', 'Thriller']",7.905606736185233
3683,Flags of Our Fathers,2006,532.0,6.7,9.224494,"['War', 'Drama', 'History']",6.3635599103830085
214,Saw III,2006,1104.0,6.1,14.938035,"['Horror', 'Thriller', 'Crime']",5.991759064861584
14620,The Butterfly Effect 2,2006,255.0,4.6,5.776666,"['Drama', 'Science Fiction', 'Thriller']",4.848634838518173
11619,Flushed Away,2006,909.0,6.0,9.922577,"['Adventure', 'Animation', 'Comedy', 'Family']",5.886981719349899
1427,Perfume: The Story of a Murderer,2006,1198.0,7.1,10.297304,"['Crime', 'Fantasy', 'Drama']",6.881431117809308
13767,The Santa Clause 3: The Escape Clause,2006,241.0,5.0,6.829528,"['Comedy', 'Family', 'Adventure']",5.097714359064942
9726,A Good Year,2006,360.0,6.5,7.82187,"['Comedy', 'Drama', 'Romance']",6.113814342278927
36557,Casino Royale,2006,3930.0,7.3,23.065078,"['Adventure', 'Action', 'Thriller']",7.219604757453555
9836,Happy Feet,2006,1457.0,5.9,15.088318,"['Animation', 'Comedy']",5.835178390837998
7551,Déjà Vu,2006,1519.0,6.6,14.922904,"['Action', 'Thriller', 'Science Fiction']",6.470865668841596
1581,The Holiday,2006,1259.0,6.7,14.043416,"['Comedy', 'Romance']",6.535929145866837
7873,Harsh Times,2005,198.0,6.3,7.659357,"['Crime', 'Drama', 'Thriller', 'Action']",5.828445413366039
2179,Tenacious D in The Pick of Destiny,2006,419.0,6.5,7.98193,"['Comedy', 'Music']",6.153166594101972
15152,"OSS 117: Cairo, Nest of Spies",2006,342.0,7.2,6.926251,"['Crime', 'Action', 'Adventure', 'Comedy']",6.576859478057852
10032,Van Wilder 2: The Rise of Taj,2006,162.0,5.1,5.985236,['Comedy'],5.171998316723732
9796,Turistas,2006,197.0,5.3,11.951258,"['Horror', 'Thriller']",5.27530380387967
1372,Blood Diamond,2006,2344.0,7.4,12.477872,"['Drama', 'Thriller', 'Action']",7.262293713252812
9986,Charlotte's Web,2006,300.0,5.8,10.254314,"['Comedy', 'Family', 'Fantasy']",5.606920560837047
2486,Eragon,2006,990.0,4.9,9.851133,"['Fantasy', 'Action', 'Adventure', 'Family']",4.947985615639167
1246,Rocky Balboa,2006,858.0,6.5,11.697604,['Drama'],6.302734241635601
14202,The Painted Veil,2006,319.0,7.1,11.370183,"['Drama', 'Romance']",6.480341248403009
11170,We Are Marshall,2006,189.0,6.7,5.401746,['Drama'],6.032903891074619
1247,The Good Shepherd,2006,342.0,6.3,11.057536,"['Drama', 'Thriller', 'History']",5.963712067699286
1125,Dreamgirls,2006,292.0,6.6,7.739633,['Drama'],6.120317384922658
1646,Freedom Writers,2007,368.0,7.6,13.585233,"['Crime', 'Drama']",6.886332306789852
1730,INLAND EMPIRE,2006,249.0,7.1,6.610774,"['Horror', 'Drama', 'Mystery', 'Thriller']",6.374287183337509
1259,Notes on a Scandal,2006,239.0,6.9,8.593087,"['Drama', 'Romance']",6.23629939344622
9053,DOA: Dead or Alive,2006,207.0,5.0,5.756379,"['Adventure', 'Action', 'Thriller']",5.106766915490576
1494,Curse of the Golden Flower,2006,206.0,6.6,6.238036,"['Action', 'Drama', 'Fantasy']",6.0076050764618625
1251,Letters from Iwo Jima,2006,553.0,7.2,11.649588,"['Action', 'Adventure', 'Drama', 'War']",6.761267121998657
9992,Arthur and the Invisibles,2006,663.0,6.0,11.621534,"['Adventure', 'Fantasy', 'Animation', 'Family']",5.853199827442335
8275,American Pie Presents: The Naked Mile,2006,507.0,5.3,8.152676,['Comedy'],5.286781796079522
7457,Alpha Dog,2006,463.0,6.6,7.655603,"['Crime', 'Drama']",6.251979868354802
8398,The Hitcher,2007,253.0,5.6,7.160967,"['Action', 'Horror', 'Crime']",5.462429680351191
1265,Bridge to Terabithia,2007,1146.0,7.0,8.460206,"['Adventure', 'Drama', 'Family']",6.784979676864504
7516,Smokin' Aces,2006,541.0,6.4,7.906434,"['Action', 'Comedy', 'Crime', 'Thriller']",6.13635300711133
9760,Epic Movie,2007,334.0,3.2,5.549609,"['Action', 'Adventure', 'Comedy']",3.8623146922774128
9966,The Messengers,2007,216.0,5.6,9.629399,"['Mystery', 'Thriller', 'Horror']",5.448892175492133
1257,Because I Said So,2007,194.0,5.8,14.764607,['Comedy'],5.549105813517066
1248,Hannibal Rising,2007,666.0,6.0,2.159558,"['Crime', 'Drama', 'Thriller']",5.853732999981891
9757,Norbit,2007,434.0,5.0,7.667874,['Comedy'],5.065965417483235
